ID,Reference,refyear,OriginalTitle,FrenchTitle,EnglishTitle,CommitteDecisionDate,kind,Genre,support,SecretariatDecision,firstfilm,secondfilm,budget,reason,Director,key,AnnouncedAmount,CoproducerId,country1,countryname1_english,percentage_participation,contributor_rank,majmin,lumieres_id,lumieres_title,lumieres_matching_title,lumieres_directors,lumieres_prod_year,lumieres_relevance,lumieres_admissions,imdb_id,imdb_ratings,imdb_nbvotes
8626,20-156-F,2020,Brothers (Bratri),Frères,Brothers,2020-10-15,Fiction,Drama,Supported,Eligible,0,0,3140000.0,,['Tomas Masin'],8626,"[0.0, 689368.0, 2632907.0]","[14600, 26197, 30645]","['DE ', 'SK ', 'CZ ']","['Germany', 'Slovakia', 'Czech Republic']","[0.0, 0.21954, 0.83851]","[10, 6, 1]","['Minority', 'Minority', 'Majority']",459625,Bratri,Brothers,Tomás Masín,2023,0.95,116776,tt14232442,6.7,343
8627,20-157-F,2020,The Chambermaid (Slúžka),La Femme de chambre,The Chambermaid,2020-10-15,Fiction,Drama,Supported,Eligible,0,0,1466411.0,,['Mariana Cengel Solcanská'],8627,"[602273.0, 886717.0]","[18033, 47057]","['CZ ', 'SK ']","['Czech Republic', 'Slovakia']","[0.41071, 0.60469]","[4, 2]","['Minority', 'Minority']",380326,Sluzka,The Chambermaid,Mariana Cengel-Solcanská,2022,1.0,49754,tt12981832,6.6,261
8628,20-158-C,2020,The Body (Telo),Le Corps,The Body,,Documentary,Drama,Inelegible,Withdrawal Producer,0,0,280417.0,,['Petra Seliškar'],8628,"[66786.0, 45176.0, 168455.0]","[47841, 48116, 48117]","['MK ', 'HR ', 'SI ']","['North Macedonia', 'Croatia', 'Slovenia']","[0.23817, 0.1611, 0.60073]","[2, 3, 1]","['Minority', 'Minority', 'Majority']",459327,Body,Body,Petra Seliskar,2023,1.0,714,tt12032886,7.2,14
8629,20-159-F,2020,Flight,Vol,Flight,2020-10-15,Fiction,Drama,Rejected,Eligible,0,0,1550000.0,,['Alexander Zolotukhin'],8629,"[1085000.0, 310000.0, 155000.0]","[27536, 37441, 48163]","['RU ', 'FR ', 'IT ']","['Russia', 'France', 'Italy']","[0.7, 0.2, 0.1]","[1, 2, 3]","['Majority', 'Minority', 'Minority']",367325,À Vol d'oiseaux,À Vol d'oiseaux,"Charlie Belin, Gabriel Hénot Lefèvre, Emily Worms",2023,0.95,33120,tt27417408,7.2,14
8630,20-160-F,2020,Lemon and Poppy Seed Cake (Pan de Limon con Semillas  de Amapola),Le parfum des citronniers,Lemon and Poppy Seed Cake,2020-10-15,Fiction,Drama,Rejected,Eligible,0,0,4003000.0,,['Benito Zambrano'],8630,"[3002500.0, 1000500.0]","[52, 34195]","['ES ', 'LU ']","['Spain', 'Luxembourg']","[0.75006, 0.24994]","[1, 2]","['Majority', 'Minority']",93683,Pan de limón con semillas de amapola,Lemon and Poppy Seed Cake,Benito Zambrano,2021,1.0,218456,tt12658852,6.5,541
8631,20-161-C,2020,The Falling Sky (Holding Up The Sky),,The Falling Sky,2020-10-15,Documentary,Drama,Supported,Eligible,0,1,605735.0,,['Pieter Van Eecke'],8631,"[561805.0, 62500.0]","[31402, 48215]","['BE ', 'NL ']","['Belgium', 'Netherlands']","[0.92748, 0.10318]","[1, 7]","['Majority', 'Minority']",455813,Holding up the Sky,Holding The Sky,Pieter Van Eecke,2023,0.95,1046,tt14678754,7.2,20
8633,20-163-F,2020,Grandpa Goes South (Dedek Gre na jug),Grand-père part dans le sud,Grandpa Goes South,2020-10-15,Fiction,Drama,Rejected,Eligible,0,0,1323616.0,,['Vinci Vogue Anžlovar'],8633,"[172530.0, 921939.0, 229147.0]","[305, 15956, 32932]","['MK ', 'SI ', 'HR ']","['North Macedonia', 'Slovenia', 'Croatia']","[0.13035, 0.69653, 0.17312]","[3, 1, 2]","['Minority', 'Majority', 'Minority']",382707,Dedek gre na jug,Grandpa Goes South,Vinci Vogue Anzlovar,2022,1.0,34130,tt21807494,6.5,127
8634,20-164-F,2020,Mediterranean Fever,,Mediterranean Fever,,Fiction,Drama,Inelegible,Withdrawal Producer,0,1,993170.0,,['Maha Haj'],8634,"[412967.0, 403400.0, 176803.0]","[266, 47881, 47890]","['DE ', 'CY ', 'PS ']","['Germany', 'Cyprus', 'Palestinian Territory, Occupied']","[0.41581, 0.40617, 0.17802]","[1, 2, 3]","['Majority', 'Minority', 'Minority']",336308,Mediterranean Fever,Mediterranean Fever,Maha Haj,2022,1.0,18026,tt19785426,6.7,535
8635,20-165-F,2020,Day of the Tiger (Tigru),Tigre,Day of the Tiger,2020-10-15,Fiction,Drama,Supported,Eligible,1,0,915081.0,,['Andrei Tanase'],8635,"[114000.0, 700605.0, 220118.0]","[16669, 41139, 47818]","['GR ', 'RO ', 'FR ']","['Greece', 'Romania', 'France']","[0.12458, 0.76562, 0.24054]","[6, 1, 4]","['Minority', 'Majority', 'Minority']",336710,Le Tigre et le président,Le Tigre et le président,Jean-Marc Peyrefitte,2022,0.95,186927,tt21257212,6.1,274
8636,20-166-F,2020,Kalak,Kalak,Kalak,2020-10-15,Fiction,Drama,Rejected,Eligible,0,1,2599551.0,,['Isabella Eklöf'],8636,"[475261.0, 2124290.0]","[34772, 48017]","['SE ', 'DK ']","['Sweden', 'Denmark']","[0.18282, 0.81718]","[2, 1]","['Minority', 'Majority']",86497,Friendsgiving,"Kalakutas, vynas ir merginos",Nicol Paone,2020,0.79,18184,tt8431078,4.5,3784
8637,20-167-C,2020,Broadcast (Människan & Kameran),Broadcast,Broadcast,2020-10-15,Documentary,Drama,Rejected,Eligible,1,0,655662.0,,"['Maximilien Van Aertryck', 'Axel Danielson']",8637,"[523828.0, 131834.0]","[18810, 48279]","['SE ', 'DK ']","['Sweden', 'Denmark']","[0.79893, 0.20107]","[1, 2]","['Majority', 'Minority']",389991,"And the King Said, What a Fantastic Machine","And the King Said, What a Fantastic Machine","Axel Danielson, Maximilien Van Aertryck",2023,1.0,10135,tt24082520,7.0,702
8638,20-168-F,2020,Captain Volkonogov Escaped,LA FUITE DU CAPITAINE VOLKONOGOV,Captain Volkonogov Escaped,2020-10-15,Fiction,Drama,Supported,Eligible,0,0,1701803.0,,"['Natalya Merkulova', 'Alexey Chupov']",8638,"[245270.0, 1188140.0, 268393.0]","[19376, 30991, 37441]","['EE ', 'RU ', 'FR ']","['Estonia', 'Russia', 'France']","[0.14412, 0.69817, 0.15771]","[6, 1, 4]","['Minority', 'Majority', 'Minority']",252432,Kapitan Volkonogov bezhal,La fuite du capitaine Volkonogov,"Aleksey Chupov, Natalya Merkulova",2021,1.0,40890,tt13322726,7.3,2374
8640,20-170-F,2020,Inside,Inside,Inside,,Fiction,Drama,Inelegible,Withdrawal Producer,0,1,5158500.0,,['Vasilis Katsoupis'],8640,"[823060.0, 3047270.0, 1288170.0]","[16163, 18246, 34739]","['BE ', 'DE ', 'GR ']","['Belgium', 'Germany', 'Greece']","[0.15955, 0.59073, 0.24972]","[3, 1, 2]","['Minority', 'Majority', 'Minority']",366739,Inside,Inside,Vasilis Katsoupis,2023,1.0,48812,tt14781036,5.5,17597
8641,20-171-F,2020,Plus Que Jamais (précédemment Mister),Plus Que Jamais (précédemment Mister),More Than Ever (previously Mister),2020-10-15,Fiction,Drama,Supported,Eligible,0,0,4671545.0,,['Emily Atef'],8641,"[1303011.0, 1680158.0, 1680158.0, 518881.0]","[297, 18872, 26988, 28651]","['LU ', 'DE ', 'FR ', 'NO ']","['Luxembourg', 'Germany', 'France', 'Norway']","[0.27084, 0.34923, 0.34923, 0.10785]","[9, 6, 5, 12]","['Minority', 'Minority', 'Minority', 'Minority']",334701,Plus que jamais,Plus que jamais,Emily Atef,2022,1.0,97621,tt14275050,6.7,1467
8641,20-171-F,2020,Plus Que Jamais (précédemment Mister),Plus Que Jamais (précédemment Mister),More Than Ever (previously Mister),2020-10-15,Fiction,Drama,Supported,Eligible,0,0,4811046.0,,['Emily Atef'],8641,"[1303011.0, 1680158.0, 1680158.0, 518881.0]","[297, 18872, 26988, 28651]","['LU ', 'DE ', 'FR ', 'NO ']","['Luxembourg', 'Germany', 'France', 'Norway']","[0.27084, 0.34923, 0.34923, 0.10785]","[9, 6, 5, 12]","['Minority', 'Minority', 'Minority', 'Minority']",334701,Plus que jamais,Plus que jamais,Emily Atef,2022,1.0,97621,tt14275050,6.7,1467
8642,20-172-F,2020,Summerlight and Then Comes the Night (Sumarljós og svo kemur nóttin),"LUMIÈRE D’ÉTÉ, PUIS VIENT LA NUIT",Summerlight and Then Comes the Night,2020-10-15,Fiction,Drama,Rejected,Eligible,0,1,2418402.0,,['Elfar Adalsteins'],8642,"[1929789.0, 488613.0]","[36491, 43213]","['IS ', 'BE ']","['Iceland', 'Belgium']","[0.79796, 0.20204]","[1, 2]","['Majority', 'Minority']",337374,Summerlight... and Then Comes the Night,Summerlight... and Then Comes the Night,Elfar Adalsteins,2022,0.95,11209,tt9315684,7.0,143
8643,20-173-C (U),2020,Singing from the Rooftops (Cantando en las azoteas),En chantant sur les toits,Singing from the Rooftops,2020-10-15,Documentary,Drama,Rejected,Eligible,0,0,652742.0,,['Enric Ribes'],8643,"[132742.0, 520000.0]","[33555, 47767]","['FR ', 'ES ']","['France', 'Spain']","[0.20336, 0.79664]","[2, 1]","['Minority', 'Majority']",258956,Cantando en las azoteas,Chantons sur les toits,Enric Ribes,2022,0.95,892,tt19513010,6.6,26
8645,20-175-F,2020,"Habib, la grande aventure","Habib, la grande aventure (anciens titres ""Saint Habib"", ""Bilal"" & ""Saint François de Molenbeek""",Saint Habib,2020-10-15,Fiction,Comedy,Supported,Eligible,0,0,3127852.0,,['Benoît Mariage'],8645,"[583170.0, 505200.0, 2149642.0]","[49, 23523, 33626]","['CH ', 'FR ', 'BE ']","['Switzerland', 'France', 'Belgium']","[0.18644, 0.16152, 0.68726]","[5, 6, 2]","['Minority', 'Minority', 'Minority']",365376,"Habib, la grande aventure","Habib, la grande aventure",Benoît Mariage,2022,1.0,9377,tt13742084,6.5,48
8646,20-176-F,2020,Carbide,Carbure,Carbide,2020-10-15,Fiction,Drama,Supported,Eligible,1,0,661796.0,,['Josip Žuvan'],8646,"[550490.0, 87434.0]","[29112, 37762]","['HR ', 'RS ']","['Croatia', 'Serbia']","[0.83181, 0.13212]","[2, 4]","['Minority', 'Minority']",334571,Garbura,Carbide,Josip Zuvan,2022,1.0,4581,tt21973086,6.4,194
8647,20-177-F,2020,Rhino (Rhinoseros),Rhinocéros,Rhino (Rhinoceros),2020-10-15,Fiction,Drama,Supported,Eligible,0,0,1673265.0,,['Oleg Sentsov'],8647,"[342251.0, 198929.0, 1099156.0]","[11942, 24003, 44554]","['PL ', 'DE ', 'UA ']","['Poland', 'Germany', 'Ukraine']","[0.20454, 0.11889, 0.65689]","[4, 7, 1]","['Minority', 'Minority', 'Majority']",252910,Nosorih,Rhinocéros,Oleh Sentsov,2021,1.0,1065,tt3781118,6.6,2103
8648,20-178-C,2020,Architecton,Architecton,Architecton,2020-10-15,Documentary,Drama,Supported,Eligible,0,0,1993573.0,,['Viktor Kossakovsky'],8648,"[1583916.0, 396084.0]","[12429, 21493]","['DE ', 'FR ']","['Germany', 'France']","[0.79451, 0.19868]","[2, 4]","['Minority', 'Minority']",89849,Aalto,Aalto: Architect of Emotions,Virpi Suutari,2020,0.71,56475,tt9634036,7.0,718
8649,20-179-F,2020,Butterfly Vision (ex.Spas),Sauveur,Butterfly Vision (ex.Spas),2020-10-15,Fiction,Drama,Supported,Eligible,1,0,793473.0,,['Maksym Nakonechnyi'],8649,"[495252.0, 123476.0, 101124.0, 96745.0]","[47096, 47931, 47934, 49337]","['UA ', 'CZ ', 'HR ', 'SE ']","['Ukraine', 'Czech Republic', 'Croatia', 'Sweden']","[0.62416, 0.15561, 0.12744, 0.12193]","[4, 8, 11, 12]","['Minority', 'Minority', 'Minority', 'Minority']",336747,Bachennya metelyka,Butterfly Vision,Maksym Nakonechnyi,2022,0.95,12708,tt14867294,6.5,550
8651,20-181-F,2020,Baltazar,Baltazar,Baltazar,,Fiction,Drama,Inelegible,Withdrawal Secretariat,0,0,2525000.0,,['Jerzy Skolimowski'],8651,"[2020000.0, 505000.0]","[17763, 46669]","['PL ', 'IT ']","['Poland', 'Italy']","[0.8, 0.2]","[1, 2]","['Majority', 'Minority']",334697,Eo,Eo,Jerzy Skolimowski,2022,1.0,285286,tt19652910,6.7,14705
8652,20-182-C,2020,Francesca and Love (Francesca i l'Amor),Francesca et l'Amour,Francesca and Love,2020-10-15,Documentary,Drama,Supported,Eligible,0,0,550000.0,,['Sotorra Alba'],8652,"[118580.0, 431420.0]","[33893, 47798]","['FR ', 'ES ']","['France', 'Spain']","[0.2156, 0.7844]","[2, 1]","['Minority', 'Majority']",357035,Francesca i l'Amor,Francesca & Love,Alba Sotorra,2022,0.95,605,tt11307092,6.2,6
8653,20-183-F,2020,The Volunteer (ex The Grandson),Le petit-fils,The Volunteer (ex The Grandson),2020-10-15,Fiction,Drama,Supported,Eligible,0,1,1797049.0,,['Nely Reguera'],8653,"[697132.0, 1371399.0]","[29389, 44201]","['GR ', 'ES ']","['Greece', 'Spain']","[0.38793, 0.76314]","[6, 4]","['Minority', 'Minority']",335178,La voluntaria,La voluntaria,Nely Reguera,2022,1.0,20784,tt10270204,6.2,196
8654,20-184-F,2020,Richard the Stork and the Mystery of the Great Jewel,TBD,Richard the Stork and the Mystery of the Great Jewel,2020-10-15,Animation,Drama,Rejected,Eligible,1,0,9085830.0,,"['Benjamin Quabeck', 'Mette Rank Tange']",8654,"[3734785.0, 1425250.0, 3925795.0]","[21954, 30701, 47709]","['BE ', 'NO ', 'DE ']","['Belgium', 'Norway', 'Germany']","[0.41106, 0.15687, 0.43208]","[2, 3, 1]","['Minority', 'Minority', 'Majority']",366939,Richard the Stork and the Mystery of the Great Jewel,Richard the Stork and the Mystery of the Great Jewel,"Benjamin Quabeck, Mette Tange",2023,1.0,794552,tt14514964,5.1,312
8655,20-185-C,2020,Europe C-19,,Europe C-19,2020-10-12,Documentary,Drama,Rejected,Eligible,0,0,1113513.0,,"['Fernando León De Aranoa', 'Julia von Heinz', 'Jaco Van Dormael', 'Michael Winterbottom', 'Michele Placido']",8655,"[149149.0, 201053.0, 763311.0]","[325, 35741, 44545]","['BE ', 'DE ', 'IT ']","['Belgium', 'Germany', 'Italy']","[0.13394, 0.18056, 0.6855]","[3, 2, 1]","['Minority', 'Minority', 'Majority']",93538,Isolation,Europe C-19,"Michael Winterbottom, Jaco van Dormael, Michele Placido, Julia von Heinz, Olivier Guerpillon",2021,1.0,193,tt13919968,6.8,21
8658,20-188-C,2020,The Natural History of Destruction (Die Naturgeschichte der Zerstörung),L’histoire naturelle de la destruction,The Natural History of Destruction,2020-10-15,Documentary,Drama,Supported,Eligible,0,0,706278.0,,['Sergei Loznitsa'],8658,"[134656.0, 485600.0, 74407.0]","[22943, 26502, 30307]","['LT ', 'DE ', 'NL ']","['Lithuania', 'Germany', 'Netherlands']","[0.19066, 0.68755, 0.10535]","[4, 2, 6]","['Minority', 'Minority', 'Minority']",339137,The Natural History of Destruction,The Natural History of Destruction,Sergey Loznitsa,2022,1.0,2520,tt19725896,7.2,197
8659,20-189-C,2020,Twice Colonized,Twice Colonized,Twice Colonized,2020-10-15,Documentary,Drama,Supported,Eligible,1,0,886185.0,,['Lin Alluna'],8659,"[482898.0, 398147.0]","[47493, 48168]","['DK ', 'CA ']","['Denmark', 'Canada']","[0.54492, 0.44928]","[2, 4]","['Minority', 'Minority']",449634,Twice Colonized,Twice Colonized,Lin Alluna,2023,1.0,3087,tt20521138,6.5,109
8662,20-192-F,2020,Corsage,Corsage,Corsage,2020-10-15,Fiction,Drama,Supported,Eligible,0,0,6862978.0,,['Marie Kreutzer'],8662,"[1622080.0, 4986037.0, 826015.0, 826015.0]","[297, 21393, 23467, 31995]","['LU ', 'AT ', 'DE ', 'FR ']","['Luxembourg', 'Austria', 'Germany', 'France']","[0.23635, 0.72651, 0.12036, 0.12036]","[5, 1, 8, 8]","['Minority', 'Majority', 'Minority', 'Minority']",330255,Corsage,Corsage,Marie Kreutzer,2022,1.0,502150,tt11992694,6.6,9848
8663,20-193-C,2020,It Is Not Over Yet (ex. I See You),,It Is Not Over Yet,2020-10-15,Documentary,Drama,Supported,Eligible,0,0,708087.0,,['Louise Detlefsen'],8663,"[166423.0, 581286.0]","[46495, 47744]","['DE ', 'DK ']","['Germany', 'Denmark']","[0.23503, 0.82092]","[4, 1]","['Minority', 'Majority']",93210,It Is Not Over Yet,It Is Not Over Yet,Louise Detlefsen,2021,0.95,11678,tt15205238,7.8,51
8664,20-194-C,2020,Brotherhood (Ve jménu Alláha),,Brotherhood,2020-10-15,Documentary,Drama,Supported,Eligible,0,1,416945.0,,['Francesco Montagner'],8664,"[217025.0, 235085.0]","[38907, 39740]","['IT ', 'CZ ']","['Italy', 'Czech Republic']","[0.52051, 0.56383]","[3, 2]","['Minority', 'Minority']",287323,Brotherhood,Brotherhood,Francesco Montagner,2021,1.0,2366,tt14915544,6.9,104
8665,20-221-F,2020,The Bunker Game,The Bunker Game,The Bunker Game,,Fiction,Action/Fantasy/Genre,Inelegible,Withdrawal Secretariat,1,0,2988986.0,,['Roberto Zazzara'],8665,"[2070000.0, 918986.0]","[27669, 41477]","['IT ', 'FR ']","['Italy', 'France']","[0.69254, 0.30746]","[1, 2]","['Majority', 'Minority']",258580,The Bunker Game,The Bunker Game,Roberto Zazzara,2022,1.0,292828,tt13893190,3.3,2619
8668,20-205-F,2020,Arved (Arvéd),Arved,Arved,2020-12-10,Fiction,Drama,Rejected,Eligible,1,0,1443765.0,,['Vojtech  Masek'],8668,"[577500.0, 866265.0]","[31452, 44826]","['SK ', 'CZ ']","['Slovakia', 'Czech Republic']","[0.4, 0.6]","[2, 1]","['Minority', 'Majority']",334904,Arvéd,Arvéd,Vojtech Masek,2022,0.95,17122,tt20501472,5.6,180
8669,20-234-F,2020,Copenhagen Doesn't Exist (København Findes Ikke),Copenhague n'existe pas,Copenhagen Doesn't Exist,2020-12-10,Fiction,Drama,Supported,Eligible,0,1,2041094.0,,['Martin Skovbjerg'],8669,"[173345.0, 1683922.0, 278960.0]","[26939, 36030, 43699]","['SE ', 'DK ', 'NO ']","['Sweden', 'Denmark', 'Norway']","[0.08493, 0.82501, 0.13667]","[5, 1, 4]","['Minority', 'Majority', 'Minority']",356748,København findes ikke,Copenhagen Does Not Exist,Martin Skovbjerg,2023,0.95,6099,tt18072684,5.8,449
8670,20-201-F,2020,The Theory of Everything (Die Theorie von Allem),La Théorie du Tout (WT),The Theory of Everything (WT),2020-12-10,Fiction,Thriller,Rejected,Eligible,1,0,2551159.0,,['Timm Kröger'],8670,"[1563771.0, 987388.0]","[24003, 48380]","['DE ', 'AT ']","['Germany', 'Austria']","[0.61296, 0.38704]","[1, 2]","['Majority', 'Minority']",441986,Die Theorie von Allem,Die Theorie von Allem,Timm Kröger,2023,1.0,56179,tt18453866,6.2,764
8671,20-215-F,2020,Vesper (ex. Vesper Seeds),,Vesper (ex. Vesper Seeds),2020-12-10,Fiction,Action/Fantasy/Genre,Supported,Eligible,0,0,4538680.0,,"['Bruno Samper', 'Kristina Buožyte']",8671,"[2460798.0, 1896437.0, 987096.0]","[48350, 48431, 48544]","['LT ', 'FR ', 'BE ']","['Lithuania', 'France', 'Belgium']","[0.54218, 0.41784, 0.21749]","[2, 5, 8]","['Minority', 'Minority', 'Minority']",330325,Vesper,Vesper Seeds,"Kristina Buozyte, Bruno Samper",2022,0.95,196633,tt20225374,6.0,22807
8673,20-197-F,2020,Butterfly Tale,La Légende du Papillon,Butterfly Tale,2020-12-10,Animation,Drama,Rejected,Eligible,1,0,10841076.0,,['Sophie Roy'],8673,"[3097482.0, 7743594.0]","[346, 48349]","['DE ', 'CA ']","['Germany', 'Canada']","[0.28572, 0.71428]","[2, 1]","['Minority', 'Majority']",441346,Butterfly Tale,Butterfly Tale,Sophie Roy,2023,1.0,9857,tt8434394,5.1,144
8674,20-200-F,2020,Pig'n'Pah,Pig'n'Pah,Pig'n'Pah,2020-12-10,Fiction,Comedy,Rejected,Eligible,0,0,839000.0,,['Aik Karapetian'],8674,"[663000.0, 176000.0]","[30295, 43213]","['LV ', 'BE ']","['Latvia', 'Belgium']","[0.79023, 0.20977]","[1, 2]","['Majority', 'Minority']",329833,Samuel's Travels,Samuel's Travels,Aik Karapetian,2021,1.0,952,tt15944320,5.6,377
8675,20-206-F,2020,Anna,Anna,Anna,2020-12-10,Fiction,Drama,Supported,Eligible,0,1,1479400.0,,['Marco Amenta'],8675,"[345850.0, 1383000.0]","[204, 16369]","['FR ', 'IT ']","['France', 'Italy']","[0.23378, 0.93484]","[3, 1]","['Minority', 'Majority']",350000,Tra le onde,Tra le onde,Marco Amenta,2021,1.0,779,tt9615484,7.3,12
8676,20-212-F,2020,Mediterranean Fever,,Mediterranean Fever,2020-12-10,Fiction,Drama,Supported,Eligible,0,1,1111315.0,,['Maha Haj'],8676,"[388618.0, 294670.0, 248361.0, 233617.0]","[266, 43932, 47881, 47890]","['DE ', 'FR ', 'CY ', 'PS ']","['Germany', 'France', 'Cyprus', 'Palestinian Territory, Occupied']","[0.34969, 0.26515, 0.22348, 0.21022]","[2, 5, 9, 10]","['Minority', 'Minority', 'Minority', 'Minority']",336308,Mediterranean Fever,Mediterranean Fever,Maha Haj,2022,1.0,18026,tt19785426,6.7,535
8677,20-203-F,2020,Maret,Maret,Maret,2020-12-10,Fiction,Drama,Rejected,Eligible,0,0,3500000.0,,['Laura Schroeder'],8677,"[2800000.0, 700000.0]","[9795, 44199]","['LU ', 'DE ']","['Luxembourg', 'Germany']","[0.8, 0.2]","[1, 2]","['Majority', 'Minority']",460976,Maret,Maret,Laura Schroeder,2023,1.0,178,tt14518872,5.7,18
8678,20-232-F,2020,"Tony, Shelly and the Spirit (Tonda, Slávka a Génius)","Tonda, Slávka et le Génie","Tony, Shelly and the Spirit",2020-12-10,Animation,Drama,Supported,Eligible,1,0,2386223.0,,['Filip Pošivac'],8678,"[762761.0, 1178953.0, 598026.0]","[39101, 39740, 48624]","['SK ', 'CZ ', 'HU ']","['Slovakia', 'Czech Republic', 'Hungary']","[0.31965, 0.49407, 0.25062]","[6, 3, 11]","['Minority', 'Minority', 'Minority']",441587,"Tonda, Slávka a kouzelné svetlo","Tony, Shelly and the Spirit",Filip Posivac,2023,1.0,74734,tt14506102,7.7,87
8679,20-199-F,2020,The Long Run (Il resto è dentro),,The Long Run,2020-12-10,Fiction,Drama,Supported,Eligible,0,1,1754623.0,,['Andrea Magnani'],8679,"[1228304.0, 526318.0]","[39935, 48642]","['IT ', 'UA ']","['Italy', 'Ukraine']","[0.70004, 0.29996]","[2, 3]","['Minority', 'Minority']",451344,Jailbird,La Lunga Corsa (The Long Run),Andrea Magnani,2022,0.95,4291,tt16961210,5.7,105
8681,20-227-F,2020,"Un an, une nuit","Un an, une nuit","One Year, One Night",2020-12-10,Fiction,Drama,Supported,Eligible,0,0,4991515.0,,['Isaki Lacuesta'],8681,"[2379137.0, 2925029.0]","[22947, 48426]","['FR ', 'ES ']","['France', 'Spain']","[0.47664, 0.586]","[6, 1]","['Minority', 'Majority']",334830,"Un año, una noche","Un an, une nuit",Isaki Lacuesta,2022,1.0,43698,tt14104600,6.4,778
8682,20-217-F,2020,La Tresse,La Tresse,The Braid,2020-12-10,Fiction,Drama,Rejected,Eligible,0,0,8016178.0,,['Laetitia Colombani'],8682,"[1864330.0, 1702609.0, 4449239.0]","[15779, 16909, 47748]","['CA ', 'IT ', 'FR ']","['Canada', 'Italy', 'France']","[0.23257, 0.2124, 0.55503]","[2, 3, 1]","['Minority', 'Minority', 'Majority']",441299,La Tresse,The Braid,Laetitia Colombani,2023,1.0,832851,tt19894774,7.1,822
8683,20-216-F,2020,Tout le monde aime Jeanne,Tout le monde aime Jeanne,Everybody loves Jeanne,2020-12-10,Fiction,Comedy,Rejected,Eligible,1,0,3792608.0,,['Céline Devaux'],8683,"[840220.0, 2952388.0]","[17049, 24323]","['PT ', 'FR ']","['Portugal', 'France']","[0.22154, 0.77846]","[2, 1]","['Minority', 'Majority']",334836,Tout le monde aime Jeanne,Tout le monde aime Jeanne,Céline Devaux,2022,1.0,184854,tt14913250,6.4,1996
8684,20-202-F,2020,Life (Hayat),La Vie,Life,2020-12-10,Fiction,Drama,Rejected,Eligible,0,0,1268400.0,,['Zeki Demirkubuz'],8684,"[992650.0, 275750.0]","[14278, 23367]","['TR ', 'DE ']","['Türkiye', 'Germany']","[0.7826, 0.2174]","[1, 2]","['Majority', 'Minority']",458808,Hayat,Hayat,Zeki Demirkubuz,2023,1.0,49544,tt20258974,7.3,1372
8685,20-228-F,2020,War Sailor (Krigsseileren),Marins de guerre,War Sailor,2020-12-10,Fiction,Drama,Rejected,Eligible,0,0,9462187.0,,['Gunnar Vikene'],8685,"[7346653.0, 2115534.0]","[28651, 36928]","['NO ', 'DE ']","['Norway', 'Germany']","[0.77642, 0.22358]","[1, 2]","['Majority', 'Minority']",336632,Krigsseileren,War Sailor,Gunnar Vikene,2022,1.0,408984,tt17633184,7.3,4020
8687,20-207-F,2020,Women Do Cry,Women Do Cry,Women Do Cry,2020-12-10,Fiction,Drama,Supported,Eligible,0,1,648162.0,,"['Vesela Kazakova', 'Mina Mileva']",8687,"[388656.0, 335198.0]","[34090, 46343]","['FR ', 'BG ']","['France', 'Bulgaria']","[0.59963, 0.51715]","[1, 3]","['Majority', 'Minority']",92496,Women Do Cry,Women Do Cry,"Vesela Kazakova, Mina Mileva",2021,1.0,15542,tt11873754,5.2,359
